MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"A161538","CONNECT OZARK","AMENDED 8 Day Before General Municipal Election-4/4/2017","2017","Full Disclosure","6308.5100","1283.5700","0.0000","0.0000","1283.5700","0.0000","7592.0800","9.0000","5352.0300","0.0000","0.0000","5352.0300","5361.0300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6299.5100","1283.5700","5352.0300","0.0000","5352.0300","2231.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A161538","CONNECT OZARK","AMENDED April Quarterly Report","2017","Full Disclosure","7592.0800","0.0000","0.0000","0.0000","0.0000","0.0000","7592.0800","5361.0300","1565.6900","0.0000","412.4600","1978.1500","7339.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2231.0500","0.0000","1565.6900","0.0000","1565.6900","665.3600","0.0000","0.0000","412.4600","0.0000","0.0000","0.0000","412.4600"
"A161538","CONNECT OZARK","AMENDED 30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","7592.0800","0.0000","0.0000","0.0000","0.0000","0.0000","7592.0800","7339.1800","0.0000","0.0000","0.0000","0.0000","7339.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","665.3600","0.0000","0.0000","0.0000","0.0000","665.3600","412.4600","0.0000","0.0000","0.0000","0.0000","0.0000","412.4600"
"C001147","MCCULLOCH FOR PROSECUTOR COMMITTEE","AMENDED January Quarterly Report","2017","Full Disclosure","492607.2500","0.0000","0.0000","61.9100","61.9100","0.0000","492669.1600","479294.1100","3700.0000","0.0000","3113.2200","6813.2200","486107.3300","139225.3500","1500.0000","0.0000","0.0000","1500.0000","140725.3500","3746.2400","0.0000","24.9800","3771.2200","111845.4300","61.9100","8971.2200","0.0000","8971.2200","102936.1200","2774.1900","0.0000","3113.2200","0.0000","3746.2400","2076.0000","65.1700"
"A161538","CONNECT OZARK","Termination","2017","Full Disclosure","7592.0800","0.0000","0.0000","0.0000","0.0000","0.0000","7592.0800","7339.1800","252.9000","0.0000","0.0000","252.9000","7592.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","412.4600","0.0000","412.4600","665.3600","0.0000","665.3600","0.0000","665.3600","0.0000","412.4600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171261","Committee to Re-Elect George Lenard","Termination","2017","Full Disclosure","1695.3200","0.0000","0.0000","0.0000","0.0000","0.0000","1695.3200","887.3900","0.0000","0.0000","0.0000","0.0000","887.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","532.9300","0.0000","0.0000","532.9300","532.9300","0.0000","532.9300","0.0000","532.9300","0.0000","785.3200","0.0000","0.0000","0.0000","532.9300","252.3900","0.0000"
"C131126","CITIZENS FOR QUALITY PARKS & HEALTHY LIFESTYLES","AMENDED 30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","8050.0000","500.0000","0.0000","2565.5600","3065.5600","0.0000","11115.5600","3478.6500","4546.8400","0.0000","0.0000","4546.8400","8025.4900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5380.5600","3065.5600","4546.8400","0.0000","4546.8400","3899.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131126","CITIZENS FOR QUALITY PARKS & HEALTHY LIFESTYLES","AMENDED April Quarterly Report","2017","Full Disclosure","7500.0000","550.0000","0.0000","0.0000","550.0000","0.0000","8050.0000","863.0900","2615.5600","0.0000","0.0000","2615.5600","3478.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7446.1200","550.0000","2615.5600","0.0000","2615.5600","5380.5600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171250","Committee to Elect Diarra Morris","Termination","2017","Full Disclosure","2075.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2075.0000","1062.0000","451.5400","0.0000","0.0000","451.5400","1513.5400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","451.5400","0.0000","451.5400","0.0000","451.5400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171221","Friends of Jim Branch","Termination","2017","Full Disclosure","1535.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1535.0000","2487.7300","120.0000","0.0000","0.0000","120.0000","2607.7300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","946.2600","946.2600","1066.2600","0.0000","120.0000","946.2600","1066.2600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000576","REPUBLICAN WOMEN`S CLUB OF UNION","July Quarterly Report","2017","Full Disclosure","363.0000","467.0000","0.0000","0.0000","467.0000","0.0000","830.0000","713.0000","365.0000","0.0000","0.0000","365.0000","1078.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","376.5200","467.0000","365.0000","0.0000","365.0000","478.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171051","AspireSTL","Termination","2017","Full Disclosure","1186801.9500","124788.8700","0.0000","0.0000","124788.8700","0.0000","1311590.8200","1259551.6000","15287.2700","0.0000","0.0000","15287.2700","1274838.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","126788.8700","0.0000","126788.8700","17287.2700","124788.8700","142076.1400","0.0000","142076.1400","0.0000","126788.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000327","IBEW LOCAL UNION 1439 POLITICAL ACTION COMMITTEE","40 Day Before City of St Louis Special Election-7/11/2017","2017","Full Disclosure","5066.0000","1049.6000","0.0000","0.0000","1049.6000","0.0000","6115.6000","497.0000","559.7300","0.0000","0.0000","559.7300","1056.7300","1000.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","5678.0600","1049.6000","559.7300","0.0000","559.7300","6167.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171053","Taxpayers Alliance","AMENDED April Quarterly Report","2017","Full Disclosure","6200.0000","500.0000","0.0000","0.0000","500.0000","0.0000","6700.0000","2983.9100","1353.3000","0.0000","0.0000","1353.3000","4337.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3216.0900","500.0000","773.3000","580.0000","1353.3000","2362.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141501","Clean Water Healthy Communities PAC","AMENDED 8 Day Before General Municipal Election-4/4/2017","2017","Full Disclosure","30000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","30000.0000","250.2600","12401.0200","0.0000","0.0000","12401.0200","12651.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","32578.4900","0.0000","12401.0200","0.0000","12401.0200","20177.4700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141501","Clean Water Healthy Communities PAC","AMENDED April Quarterly Report","2017","Full Disclosure","30000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","30000.0000","12651.2800","2900.1400","0.0000","0.0000","2900.1400","15551.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20177.4700","0.0000","2900.1400","0.0000","2900.1400","17277.3300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141501","Clean Water Healthy Communities PAC","AMENDED 40 Day Before General Municipal Election-4/4/2017","2017","Full Disclosure","0.0000","30000.0000","0.0000","0.0000","30000.0000","0.0000","30000.0000","0.0000","250.2600","0.0000","0.0000","250.2600","250.2600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2828.7500","30000.0000","250.2600","0.0000","250.2600","32578.4900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131026","Quality Schools for Kids","AMENDED 40 Day Before General Municipal Election-4/4/2017","2017","Full Disclosure","0.0000","32910.0000","0.0000","0.0000","33045.9800","135.9800","33045.9800","800.0000","750.0000","0.0000","0.0000","750.0000","1550.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3346.1300","32910.0000","750.0000","0.0000","750.0000","35506.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171045","Parks For StL","AMENDED 8 Day Before General Municipal Election-4/4/2017","2017","Full Disclosure","779.0000","779.0000","0.0000","0.0000","779.0000","0.0000","1558.0000","456.0000","556.5800","0.0000","0.0000","556.5800","1012.5800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","177.6600","779.0000","0.0000","556.5800","556.5800","400.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171045","Parks For StL","AMENDED 30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","1558.0000","50.0000","0.0000","0.0000","50.0000","0.0000","1608.0000","912.5800","450.0800","0.0000","0.0000","450.0800","1362.6600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","400.0800","50.0000","0.0000","450.0800","450.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131063","Citizens for Better Rockwood Schools","AMENDED 8 Day Before General Municipal Election-4/4/2017","2017","Full Disclosure","2335.0000","4200.0000","0.0000","0.0000","4200.0000","0.0000","6535.0000","458.9000","1414.8400","0.0000","0.0000","1414.8400","1873.7400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2487.6000","4200.0000","1414.8400","0.0000","1414.8400","5272.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131063","Citizens for Better Rockwood Schools","AMENDED April Quarterly Report","2017","Full Disclosure","6535.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6535.0000","1873.7400","1540.3400","0.0000","0.0000","1540.3400","3414.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5272.7600","0.0000","1540.3400","0.0000","1540.3400","3732.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131063","Citizens for Better Rockwood Schools","AMENDED 30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","6535.0000","525.0000","0.0000","0.0000","525.0000","0.0000","7060.0000","3414.0800","2000.0100","0.0000","0.0000","2000.0100","5414.0900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3732.4200","525.0000","2000.0100","0.0000","2000.0100","2257.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171093","Friends Of Allen Kemper","AMENDED Termination","2017","Full Disclosure","2437.5400","0.0000","0.0000","0.3900","0.3900","0.0000","2437.9300","0.0000","6.3900","0.0000","0.0000","6.3900","6.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.0000","0.3900","6.3900","0.0000","6.3900","0.0000","111.8000","0.0000","0.0000","0.0000","0.0000","111.8000","0.0000"
"A171037","Friends to Elect Mike Polizzi","Termination","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","886.9000","0.0000","0.0000","886.9000","886.9000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1751.8800","0.0000","0.0000","1751.8800","2638.7800","0.0000","2638.7800","0.0000","2638.7800","0.0000","2000.0000","0.0000","0.0000","0.0000","1751.8800","248.1200","0.0000"
"C000824","CIVIC PROGRESS ACTION COMMITTEE","AMENDED January Quarterly Report","2017","Full Disclosure","165500.0000","203500.0000","0.0000","0.0000","203500.0000","0.0000","369000.0000","110033.0500","62534.8400","0.0000","0.0000","62534.8400","172567.8900","110000.0000","0.0000","0.0000","0.0000","0.0000","110000.0000","0.0000","0.0000","0.0000","0.0000","56512.1900","203500.0000","62534.8400","0.0000","62534.8400","197477.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000824","CIVIC PROGRESS ACTION COMMITTEE","AMENDED April Quarterly Report","2017","Full Disclosure","0.0000","31500.0000","0.0000","0.0000","31500.0000","0.0000","31500.0000","0.0000","21541.0000","0.0000","0.0000","21541.0000","21541.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","197477.3500","31500.0000","21541.0000","0.0000","21541.0000","207436.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151004","ASHCROFT FOR MISSOURI","AMENDED April Quarterly Report","2017","Full Disclosure","0.0000","132745.0000","0.0000","902.9500","137457.5400","3809.5900","137457.5400","0.0000","81758.8500","0.0000","3700.0000","85458.8500","85458.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1455.0000","0.0000","1455.0000","88877.9300","133647.9500","83213.8500","0.0000","83213.8500","139312.0300","1455.0000","0.0000","3700.0000","0.0000","0.0000","0.0000","3700.0000"
"A161463","COMMITTEE TO ELECT YOLANDA BROWN","Termination","2017","Full Disclosure","2021.2200","0.0000","0.0000","0.0000","0.0000","0.0000","2021.2200","2021.2200","125.2800","0.0000","0.0000","125.2800","2146.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","125.2800","0.0000","125.2800","0.0000","125.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A151139","FERGUSON CHARTER INITIATIVE","Termination","2017","Full Disclosure","5875.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5875.0000","2455.1100","0.0000","0.0000","0.0000","0.0000","2455.1100","0.0000","119.8900","0.0000","0.0000","119.8900","119.8900","0.0000","0.0000","0.0000","0.0000","119.8900","0.0000","119.8900","0.0000","119.8900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171315","Committee to Elect Earl Draper","Termination","2017","Full Disclosure","1488.2500","171.2300","0.0000","0.0000","171.2300","0.0000","1659.4800","1272.9700","386.5100","0.0000","0.0000","386.5100","1659.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","215.2800","171.2300","386.5100","0.0000","386.5100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131023","MISSOURIANS FOR EQUAL CREDIT OPPORTUNITY","Termination","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52002.8800","5124.1900","0.0000","0.0000","5124.1900","57127.0700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5124.1900","0.0000","5124.1900","0.0000","5124.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091212","FRIENDS OF TODD RICHARDSON","AMENDED April Quarterly Report","2017","Full Disclosure","35802.2600","15950.0000","0.0000","0.0000","15950.0000","0.0000","51752.2600","6770.9400","35243.2400","0.0000","1202.8000","36446.0400","43216.9800","25000.0000","15500.0000","0.0000","0.0000","15500.0000","40500.0000","1202.8000","757.0700","0.0000","1959.8700","363663.6500","15950.0000","52703.1100","0.0000","52703.1100","326910.5400","757.0700","0.0000","1202.8000","0.0000","1202.8000","0.0000","0.0000"
"C091212","FRIENDS OF TODD RICHARDSON","AMENDED January Quarterly Report","2017","Full Disclosure","0.0000","35802.2600","0.0000","0.0000","35802.2600","0.0000","35802.2600","0.0000","6770.9400","0.0000","757.0700","7528.0100","7528.0100","0.0000","25000.0000","0.0000","0.0000","25000.0000","25000.0000","0.0000","0.0000","0.0000","0.0000","359632.3300","35802.2600","31770.9400","0.0000","31770.9400","363663.6500","0.0000","0.0000","757.0700","0.0000","0.0000","0.0000","757.0700"
"A141027","Committee To Elect Dave Hinman","July Quarterly Report","2017","Full Disclosure","10813.0800","150.0000","0.0000","0.0000","150.0000","0.0000","10963.0800","6306.8200","1337.8300","0.0000","0.0000","1337.8300","7644.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","0.0000","1000.0000","3490.4400","150.0000","2337.8300","0.0000","2337.8300","1302.6100","2000.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","1000.0000"
"C000965","MCDONALD COUNTY REPUBLICAN CENTRAL COMMITTEE","AMENDED April Quarterly Report","2017","Full Disclosure","4855.0000","2545.0000","0.0000","0.0000","2545.0000","0.0000","7400.0000","1052.2700","1242.3000","0.0000","0.0000","1242.3000","2294.5700","211.9500","0.0000","0.0000","0.0000","0.0000","211.9500","0.0000","0.0000","0.0000","0.0000","4146.1600","2545.0000","1242.3000","0.0000","1242.3000","5448.8600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101297","CITIZENS TO ELECT WALLER","July Quarterly Report","2017","Full Disclosure","88675.5400","7200.0000","0.0000","47.0000","7247.0000","0.0000","95922.5400","40881.1000","4188.4500","0.0000","0.0000","4188.4500","45069.5500","7000.0000","0.0000","0.0000","0.0000","0.0000","7000.0000","0.0000","1315.0000","0.0000","1315.0000","63111.0000","7247.0000","5503.4500","0.0000","5503.4500","64854.5500","1595.0000","0.0000","0.0000","0.0000","0.0000","0.0000","280.0000"
"C161211","COMMITTEE TO ELECT JEREMY J POVENMIRE","Termination","2017","Full Disclosure","5748.3800","0.0000","0.0000","0.0000","0.0000","0.0000","5748.3800","0.0000","5748.3800","0.0000","0.0000","5748.3800","5748.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5748.3800","0.0000","5748.3800","0.0000","5748.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171211","Committee to Elect Steve Davis","Termination","2017","Full Disclosure","4250.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4250.0000","4250.0000","0.0000","0.0000","0.0000","0.0000","4250.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","27.9600","0.0000","27.9600","27.9600","0.0000","27.9600","0.0000","27.9600","0.0000","27.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171128","Citizens For Elise Miller Hoffman","Termination","2017","Full Disclosure","0.0000","6170.3100","0.0000","0.0000","6672.6300","502.3200","6672.6300","0.0000","2030.3100","0.0000","0.0000","2030.3100","2030.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4140.0000","4140.0000","0.0000","6170.3100","6170.3100","0.0000","6170.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071030","FRIENDS OF ANDREW KOENIG","AMENDED April Quarterly Report","2017","Full Disclosure","0.0000","200.0000","0.0000","0.0000","200.0000","0.0000","200.0000","0.0000","11803.9300","0.0000","0.0000","11803.9300","11803.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17455.9900","200.0000","11803.9300","0.0000","11803.9300","5852.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171133","Fight For Reform-Missouri","Initial 15 Day Report","2017","Full Disclosure","0.0000","23500.0000","0.0000","0.0000","23500.0000","0.0000","23500.0000","0.0000","6045.0000","0.0000","0.0000","6045.0000","6045.0000","0.0000","0.0000","0.0000","6000.0000","6000.0000","6000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","23500.0000","6045.0000","0.0000","6045.0000","17455.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000309","SILVER DOLLAR CITY BRANSON AREA COMMUNITIES POLITICAL ACTION COMMITTEE INC","AMENDED January Quarterly Report","2017","Full Disclosure","11610.0000","0.0000","0.0000","0.0000","0.0000","0.0000","11610.0000","3524.6600","1707.2500","0.0000","0.0000","1707.2500","5231.9100","4360.0000","0.0000","0.0000","0.0000","0.0000","4360.0000","0.0000","0.0000","0.0000","0.0000","4149.4100","0.0000","1707.2500","0.0000","1707.2500","2442.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121093","FRIENDS OF JOE DON MCGAUGH","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1395.4700","0.0000","0.0000","1395.4700","1395.4700","0.0000","1400.0000","0.0000","0.0000","1400.0000","1400.0000","0.0000","0.0000","0.0000","0.0000","20156.0600","0.0000","2795.4700","0.0000","2795.4700","17360.5900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171143","Citizens For Kirkwood Schools","Termination","2017","Full Disclosure","27441.0000","0.0000","0.0000","0.0000","0.0000","0.0000","27441.0000","25724.2400","1716.7600","0.0000","0.0000","1716.7600","27441.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1716.7600","0.0000","1716.7600","0.0000","1716.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000986","JACKSON COUNTY REPUBLICAN COMMITTEE","AMENDED April Quarterly Report","2017","Full Disclosure","0.0000","15377.0000","0.0000","0.0000","15377.0000","0.0000","15377.0000","0.0000","9263.5500","0.0000","0.0000","9263.5500","9263.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","11635.7800","15377.0000","9263.5500","0.0000","9263.5500","17749.2300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000986","JACKSON COUNTY REPUBLICAN COMMITTEE","AMENDED January Quarterly Report","2017","Full Disclosure","22981.8700","8413.0300","0.0000","962.7800","9375.8100","0.0000","32357.6800","22609.6400","6813.0400","0.0000","0.0000","6813.0400","29422.6800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9073.0100","9375.8100","6813.0400","0.0000","6813.0400","11635.7800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000977","LAFAYETTE COUNTY DEMOCRATIC CENTRAL COMMITTEE","AMENDED January Quarterly Report","2017","Full Disclosure","9873.7100","0.0000","0.0000","0.0000","0.0000","0.0000","9873.7100","3240.3900","1158.0000","0.0000","0.0000","1158.0000","4398.3900","3000.0000","0.0000","0.0000","0.0000","0.0000","3000.0000","0.0000","0.0000","54.0500","54.0500","4022.0200","0.0000","1212.0500","0.0000","1212.0500","2809.9700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000593","PIPEFITTERS ASSOC LOCAL UNION # 533","AMENDED 8 Day Before Special Charter Election-2/7/2017","2017","Full Disclosure","661854.5700","0.0000","0.0000","0.0000","0.0000","0.0000","661854.5700","61997.9500","1659.7000","0.0000","0.0000","1659.7000","63657.6500","837251.4900","0.0000","0.0000","0.0000","0.0000","837251.4900","0.0000","0.0000","0.0000","0.0000","564884.4600","0.0000","1659.7000","0.0000","1659.7000","563224.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000593","PIPEFITTERS ASSOC LOCAL UNION # 533","AMENDED 30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","707387.4900","0.0000","0.0000","0.0000","0.0000","0.0000","707387.4900","63657.6500","2856.2300","0.0000","0.0000","2856.2300","66513.8800","853601.4900","5200.0000","0.0000","0.0000","5200.0000","858801.4900","0.0000","0.0000","0.0000","0.0000","592249.8600","0.0000","8056.2300","0.0000","8056.2300","584193.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071131","ADAIR COUNTY DEMOCRATIC CLUB","AMENDED April Quarterly Report","2017","Full Disclosure","0.0000","3715.0000","0.0000","0.0000","3777.9300","62.9300","3777.9300","0.0000","1940.0900","0.0000","0.0000","1940.0900","1940.0900","0.0000","450.0000","0.0000","0.0000","450.0000","450.0000","0.0000","0.0000","0.0000","0.0000","3841.1800","3715.0000","2390.0900","0.0000","2390.0900","5166.0900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061425","Clinton County Republican Central Committee","AMENDED April Quarterly Report","2017","Full Disclosure","1990.7700","2936.0100","0.0000","0.0000","2936.0100","0.0000","4926.7800","26.7500","5872.0200","0.0000","0.0000","5872.0200","5898.7700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3627.1300","2936.0100","5872.0200","0.0000","5872.0200","691.1200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171247","Committee To Elect Rodney Grady","Termination","2017","Full Disclosure","999.4500","0.0000","0.0000","0.0000","0.0000","0.0000","999.4500","882.6500","92.0500","0.0000","0.0000","92.0500","974.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24.7500","24.7500","116.8000","0.0000","92.0500","24.7500","116.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171187","Friends of Kristy Klein Davis","AMENDED April Quarterly Report","2017","Full Disclosure","2232.0000","1341.0000","0.0000","0.0000","1341.0000","0.0000","3573.0000","1242.0000","1190.9100","0.0000","0.0000","1190.9100","2432.9100","50.7900","0.0000","0.0000","0.0000","0.0000","50.7900","0.0000","0.0000","0.0000","0.0000","876.2900","1341.0000","1010.9100","180.0000","1190.9100","1026.3800","12.1400","0.0000","0.0000","0.0000","0.0000","0.0000","12.1400"
"A171187","Friends of Kristy Klein Davis","AMENDED 30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","3573.0000","200.0000","0.0000","0.0000","200.0000","0.0000","3773.0000","2432.9100","726.7700","0.0000","0.5000","727.2700","3160.1800","50.7900","0.0000","0.0000","0.0000","0.0000","50.7900","0.0000","0.0000","0.0000","0.0000","1026.3800","200.0000","726.7700","0.0000","726.7700","499.6100","12.1400","0.0000","0.5000","0.0000","0.0000","0.0000","12.6400"
"A161263","FRIENDS OF RYAN ROBINS","Termination","2017","Full Disclosure","3572.1900","0.0000","0.0000","0.0000","0.0000","0.0000","3572.1900","3572.1900","0.0000","0.0000","0.0000","0.0000","3572.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
