MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C000559","SOUTH ST LOUIS COUNTY LABOR POLITICAL ORGANIZATION","AMENDED July Quarterly Report","2013","Full Disclosure","560.0000","1800.0000","0.0000","0.0000","1800.0000","0.0000","2360.0000","735.6700","723.9800","0.0000","0.0000","723.9800","1459.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","460.0100","1800.0000","723.9800","0.0000","723.9800","1536.0300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131025","FRIENDS OF THOMAS LONG","AMENDED April Quarterly Report","2013","Full Disclosure","0.0000","0.0000","0.0000","24154.0800","24154.0800","0.0000","24154.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24154.0800","0.0000","0.0000","0.0000","24154.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121465","CITIZENS FOR EDUCATION","AMENDED January Quarterly Report","2013","Full Disclosure","0.0000","450.0000","0.0000","0.0000","450.0000","0.0000","450.0000","0.0000","265.0000","0.0000","0.0000","265.0000","265.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","450.0000","265.0000","0.0000","265.0000","185.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121465","CITIZENS FOR EDUCATION","AMENDED 24 Hour Expenditure Report-4/2/2013 General Municipal","2013","Full Disclosure","2144.4400","380.0000","0.0000","0.0000","386.4900","6.4900","2530.9300","1897.5400","407.6800","6.4900","0.0000","414.1700","2311.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","57.4600","380.0000","407.6800","0.0000","407.6800","29.7800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121465","CITIZENS FOR EDUCATION","AMENDED 30 Day After General Municipal Election-4/2/2013","2013","Full Disclosure","2530.9300","1.7900","0.0000","0.0000","1.7900","0.0000","2532.7200","2311.7100","31.5700","0.0000","0.0000","31.5700","2343.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","29.7800","1.7900","31.5700","0.0000","31.5700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000502","YOUNG DEMOCRATS OF MISSOURI PAC","AMENDED April Quarterly Report","2013","Full Disclosure","0.0000","1429.0000","0.0000","0.0000","1429.0000","0.0000","1429.0000","0.0000","654.4100","0.0000","0.0000","654.4100","654.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1150.6300","1429.0000","654.4100","0.0000","654.4100","1925.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121459","BATES COUNTY DEMOCRAT WOMEN'S CLUB","AMENDED July Quarterly Report","2013","Full Disclosure","90.0000","0.0000","0.0000","216.0000","216.0000","0.0000","306.0000","75.0000","0.0000","0.0000","0.0000","0.0000","75.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","756.6600","756.6600","1022.2700","216.0000","756.6600","0.0000","756.6600","481.6100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061503","GCLA PAC","AMENDED July Quarterly Report","2013","Full Disclosure","2985.0000","1079.0000","0.0000","0.0000","1079.0000","0.0000","4064.0000","629.3900","700.0000","0.0000","0.0000","700.0000","1329.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9876.9500","1079.0000","700.0000","0.0000","700.0000","10255.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000576","REPUBLICAN WOMENS CLUB OF UNION","October Quarterly Report","2013","Full Disclosure","1503.0000","247.0000","0.0000","0.0000","247.0000","0.0000","1750.0000","1522.0000","230.0000","0.0000","0.0000","230.0000","1752.0000","70.0000","0.0000","0.0000","0.0000","0.0000","70.0000","0.0000","0.0000","0.0000","0.0000","574.5200","247.0000","230.0000","0.0000","230.0000","591.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101043","COMMITTEE TO ELECT KENT HAMPTON","October Quarterly Report","2013","Full Disclosure","1900.0000","2500.0000","0.0000","0.0000","2500.0000","0.0000","4400.0000","409.2500","361.2700","0.0000","0.0000","361.2700","770.5200","500.0000","0.0000","0.0000","0.0000","0.0000","500.0000","0.0000","0.0000","0.0000","0.0000","1924.9900","2500.0000","361.2700","0.0000","361.2700","4063.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121426","PROGRESS KC PAC","AMENDED April Quarterly Report","2013","Full Disclosure","103303.0600","0.0000","0.0000","0.0000","0.0000","0.0000","103303.0600","83146.3300","0.0000","0.0000","0.0000","0.0000","83146.3300","1600.0000","0.0000","0.0000","0.0000","0.0000","1600.0000","0.0000","0.0000","0.0000","0.0000","18556.7300","0.0000","0.0000","0.0000","0.0000","18556.7300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121426","PROGRESS KC PAC","AMENDED 30 Day After General Municipal Election-4/2/2013","2013","Full Disclosure","103303.0300","7800.0000","0.0000","0.0000","7800.0000","0.0000","111103.0300","83146.3300","20663.5200","0.0000","0.0000","20663.5200","103809.8500","1600.0000","0.0000","0.0000","0.0000","0.0000","1600.0000","0.0000","0.0000","0.0000","0.0000","18556.7300","7800.0000","20663.5200","0.0000","20663.5200","5693.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121426","PROGRESS KC PAC","AMENDED 24 Hour Expenditure Report-4/2/2013 General Municipal","2013","Full Disclosure","11903.0600","52000.0000","0.0000","0.0000","52000.0000","0.0000","63903.0600","4967.0000","45507.1600","0.0000","0.0000","45507.1600","50474.1600","1600.0000","0.0000","0.0000","0.0000","0.0000","1600.0000","0.0000","0.0000","0.0000","0.0000","5336.0600","52000.0000","45507.1600","0.0000","45507.1600","11828.9000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001014","CLAY COUNTY DEMOCRATIC CENTRAL COMMITTEE","October Quarterly Report","2013","Full Disclosure","2868.0000","10262.0000","0.0000","119.6800","10381.6800","0.0000","13249.6800","6273.7700","2911.8900","0.0000","0.0000","2911.8900","9185.6600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3536.5500","10381.6800","2911.8900","0.0000","2911.8900","11006.3400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061621","MO COLLEGE REPUBLICANS","AMENDED January Quarterly Report","2013","Full Disclosure","32259.7700","8500.0000","0.0000","0.0000","8500.0000","0.0000","40759.7700","6111.1000","29223.5500","0.0000","0.0000","29223.5500","35334.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","25770.1600","8500.0000","29223.5500","0.0000","29223.5500","5046.6100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131133","MISSOURIANS FOR SAFE TRANSPORTATION & NEW JOBS INC","Initial 15 Day Report","2013","Full Disclosure","0.0000","26667.0000","0.0000","0.0000","26667.0000","0.0000","26667.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","26667.0000","0.0000","0.0000","0.0000","26667.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001002","DEMOCRATIC CAMPAIGN COMMITTEE OF ST LOUIS CITY","AMENDED July Quarterly Report","2013","Full Disclosure","43236.0000","0.0000","0.0000","0.0000","0.0000","0.0000","43236.0000","8364.9900","1287.7100","0.0000","0.0000","1287.7100","9652.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38901.9000","0.0000","1287.7100","0.0000","1287.7100","37614.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000776","FREEDOM INCORPORATED","AMENDED 8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","30150.0000","0.0000","1.2900","30151.2900","0.0000","30151.2900","0.0000","27434.6400","0.0000","0.0000","27434.6400","27434.6400","0.0000","700.0000","0.0000","0.0000","700.0000","700.0000","0.0000","0.0000","0.0000","0.0000","53933.7700","30151.2900","28134.6400","0.0000","28134.6400","55950.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000857","BLUE CROSS AND BLUE SHIELD OF KANSAS CITY POLITICAL ACTION COMMITTEE FOR MISSOURI","October Quarterly Report","2013","Full Disclosure","102391.9000","67000.0000","0.0000","0.0000","67000.0000","0.0000","169391.9000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48250.0000","46500.0000","0.0000","0.0000","46500.0000","94750.0000","0.0000","0.0000","0.0000","0.0000","54141.9000","67000.0000","46500.0000","0.0000","46500.0000","74641.9000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000697","MO PORK-PAC","October Quarterly Report","2013","Full Disclosure","220173.4800","11570.0000","0.0000","39.4900","11609.4900","0.0000","231782.9700","67302.2800","2435.8600","0.0000","0.0000","2435.8600","69738.1400","99300.0000","800.0000","0.0000","0.0000","800.0000","100100.0000","0.0000","0.0000","0.0000","0.0000","89942.8800","11609.4900","3235.8600","0.0000","3235.8600","98316.5100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000651","MO LEADERSHIP COUNCIL","Termination","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","56.3800","0.0000","0.0000","56.3800","56.3800","0.0000","650.0000","0.0000","0.0000","650.0000","650.0000","0.0000","0.0000","0.0000","0.0000","706.3800","0.0000","706.3800","0.0000","706.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000899","WAYNE COUNTY DEMOCRAT CENTRAL COMMITTEE","AMENDED July Quarterly Report","2013","Full Disclosure","0.0000","1736.0000","0.0000","0.0000","1886.0000","150.0000","1886.0000","0.0000","936.0300","150.0000","0.0000","1086.0300","1086.0300","0.0000","200.0000","0.0000","0.0000","200.0000","200.0000","0.0000","0.0000","0.0000","0.0000","679.4600","1736.0000","1103.0300","33.0000","1136.0300","1279.4300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111072","COMMITTEE TO ELECT TOM VILLA","October Quarterly Report","2013","Full Disclosure","750.0000","0.0000","0.0000","0.0000","0.0000","0.0000","750.0000","273.0000","370.0000","0.0000","0.0000","370.0000","643.0000","665.0000","550.0000","0.0000","0.0000","550.0000","1215.0000","0.0000","0.0000","0.0000","0.0000","43398.4300","0.0000","920.0000","0.0000","920.0000","42478.4300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111127","FRIENDS OF JUDY MORGAN","October Quarterly Report","2013","Full Disclosure","8533.5200","2620.0000","0.0000","0.0000","2725.0000","105.0000","11258.5200","391.3700","394.0600","0.0000","0.0000","394.0600","785.4300","1100.0000","0.0000","0.0000","0.0000","0.0000","1100.0000","0.0000","0.0000","0.0000","0.0000","16927.2300","2620.0000","394.0600","0.0000","394.0600","19153.1700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001027","CAMDEN COUNTY REPUBLICAN CENTRAL COMMITTEE","October Quarterly Report","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","69.1300","0.0000","0.0000","0.0000","0.0000","69.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091227","MISSOURI LEADERSHIP FUND","AMENDED 30 Day After General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3848.3200","0.0000","0.0000","3848.3200","3848.3200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5010.5200","0.0000","3848.3200","0.0000","3848.3200","1162.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091059","FRIENDS OF KEVIN MCMANUS","October Quarterly Report","2013","Full Disclosure","26115.0000","33055.0000","0.0000","0.0000","33785.0000","730.0000","59900.0000","3309.1400","2652.8800","0.0000","0.0000","2652.8800","5962.0200","1737.5000","150.0000","0.0000","0.0000","150.0000","1887.5000","0.0000","0.0000","0.0000","0.0000","65325.2800","33055.0000","2802.8800","0.0000","2802.8800","95577.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031104","ROBIN CARNAHAN FOR MISSOURI","AMENDED July Quarterly Report","2013","Full Disclosure","20490.4200","0.0000","0.0000","3923.5000","3923.5000","0.0000","24413.9200","280279.6200","4348.3900","0.0000","0.0000","4348.3900","284628.0100","13500.0000","5000.0000","0.0000","0.0000","5000.0000","18500.0000","0.0000","0.0000","0.0000","0.0000","153225.3700","3923.5000","9348.3900","0.0000","9348.3900","147800.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111020","FRIENDS OF EMS","AMENDED July Quarterly Report","2013","Full Disclosure","59611.5400","0.0000","0.0000","0.0000","0.0000","0.0000","59611.5400","47277.5200","4218.1300","0.0000","0.0000","4218.1300","51495.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20051.1900","0.0000","4218.1300","0.0000","4218.1300","15833.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111146","COMMITTEE TO ELECT EILEEN WEIR","October Quarterly Report","2013","Full Disclosure","56995.0000","12120.0000","0.0000","0.0000","12120.0000","0.0000","69115.0000","23913.0000","3806.9100","0.0000","0.0000","3806.9100","27719.9100","350.0000","0.0000","0.0000","0.0000","0.0000","350.0000","0.0000","0.0000","0.0000","0.0000","31139.8900","12120.0000","3806.9100","0.0000","3806.9100","39452.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C011097","PROGRESSIVE DEMOCRATS OF LEMAY","AMENDED July Quarterly Report","2013","Full Disclosure","325.0000","2440.0000","0.0000","0.0000","2440.0000","0.0000","2765.0000","286.1700","743.8600","0.0000","0.0000","743.8600","1030.0300","140.0000","884.6600","0.0000","0.0000","884.6600","1024.6600","0.0000","0.0000","0.0000","0.0000","1144.9500","2440.0000","1388.5200","240.0000","1628.5200","1956.4300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000942","PETTIS COUNTY DEMOCRATIC CENTRAL COMMITTEE","AMENDED October Quarterly Report","2013","Full Disclosure","6669.5000","0.0000","0.0000","80.3100","80.3100","0.0000","6749.8100","6623.5700","0.0000","0.0000","0.0000","0.0000","6623.5700","3050.0000","0.0000","0.0000","0.0000","0.0000","3050.0000","0.0000","0.0000","0.0000","0.0000","2018.8700","80.3100","0.0000","0.0000","0.0000","2099.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081330","REPUBLICANS OF PIKE COUNTY (CLUB)","October Quarterly Report","2013","Full Disclosure","17380.8300","257.0000","0.0000","0.0000","257.0000","0.0000","17637.8300","11987.7700","278.9800","0.0000","0.0000","278.9800","12266.7500","4810.0000","500.0000","0.0000","0.0000","500.0000","5310.0000","0.0000","0.0000","0.0000","0.0000","2990.3200","257.0000","778.9800","0.0000","778.9800","2468.3400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121011","FRIENDS FOR JEFF MESSENGER","October Quarterly Report","2013","Full Disclosure","27124.5500","2300.0000","0.0000","0.0000","2300.0000","0.0000","29424.5500","21030.0000","175.0000","0.0000","0.0000","175.0000","21205.0000","750.0000","2604.0000","0.0000","0.0000","2604.0000","3354.0000","0.0000","0.0000","0.0000","0.0000","5133.3500","2300.0000","2779.0000","0.0000","2779.0000","4654.3500","21150.0000","0.0000","0.0000","0.0000","0.0000","0.0000","21150.0000"
"A131016","RESIDENTS TO ELECT BOB NATION","October Quarterly Report And Termination","2013","Full Disclosure","2700.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2700.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","55.0900","0.0000","0.0000","55.0900","55.0900","4000.0000","0.0000","0.0000","4000.0000","4055.0900","0.0000","4055.0900","0.0000","4055.0900","0.0000","4000.0000","0.0000","0.0000","0.0000","4000.0000","0.0000","0.0000"
"C000622","MO STATE CHIROPRACTORS ASSOC PAC","AMENDED July Quarterly Report","2013","Full Disclosure","38356.6000","3277.5000","0.0000","1.6800","3279.1800","0.0000","41635.7800","28973.8800","5408.0900","0.0000","0.0000","5408.0900","34381.9700","22825.0000","1075.0000","0.0000","0.0000","1075.0000","23900.0000","0.0000","0.0000","0.0000","0.0000","13377.5000","3279.1800","6235.4200","247.6700","6483.0900","10173.5900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051195","TEAMSTERS LOCAL 955 POLITICAL ACTION FUND","October Quarterly Report","2013","Full Disclosure","4878.6400","1162.1300","0.0000","0.0000","1162.1300","0.0000","6040.7700","110.0000","0.0000","0.0000","0.0000","0.0000","110.0000","1150.0000","500.0000","0.0000","0.0000","500.0000","1650.0000","0.0000","0.0000","0.0000","0.0000","4361.9500","1162.1300","500.0000","0.0000","500.0000","5024.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101102","COMMITTEE TO ELECT SHERI CHAPMAN","October Quarterly Report","2013","Full Disclosure","15.0000","0.0000","0.0000","1.8900","1.8900","0.0000","16.8900","12.0000","31.5000","0.0000","0.0000","31.5000","43.5000","15.0000","0.0000","0.0000","0.0000","0.0000","15.0000","0.0000","0.0000","0.0000","0.0000","101.5400","1.8900","0.0000","31.5000","31.5000","71.9300","250.0000","0.0000","0.0000","0.0000","0.0000","0.0000","250.0000"
"C000007","AFFTON FIREFIGHTERS ACTION COMMITTEE TO ELECT","AMENDED 8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","324.0000","621.0000","0.0000","0.0000","621.0000","0.0000","945.0000","786.4600","2720.4600","0.0000","0.0000","2720.4600","3506.9200","0.0000","100.0000","0.0000","0.0000","100.0000","100.0000","0.0000","0.0000","0.0000","0.0000","10333.5200","621.0000","2820.4600","0.0000","2820.4600","8134.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000773","FRIENDS OF MISSOURI STATE UNIVERSITY PAC","October Quarterly Report","2013","Full Disclosure","0.9900","250.0000","0.0000","0.2700","250.2700","0.0000","251.2600","1079.5400","0.0000","0.0000","0.0000","0.0000","1079.5400","2000.0000","1450.0000","0.0000","0.0000","1450.0000","3450.0000","0.0000","0.0000","0.0000","0.0000","15072.7300","250.2700","1450.0000","0.0000","1450.0000","13873.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101595","FRIENDS OF DAVE COONROD","October Quarterly Report","2013","Full Disclosure","20104.3000","0.0000","0.0000","0.0000","0.0000","0.0000","20104.3000","554.5500","0.0000","0.0000","0.0000","0.0000","554.5500","0.0000","500.0000","0.0000","0.0000","500.0000","500.0000","0.0000","0.0000","0.0000","0.0000","17822.7900","0.0000","500.0000","0.0000","500.0000","17322.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081432","CONSTITUTION PARTY OF MISSOURI","October Quarterly Report","2013","Full Disclosure","1454.0000","919.8400","0.0000","0.0000","919.8400","0.0000","2373.8400","1438.0500","1028.9600","0.0000","0.0000","1028.9600","2467.0100","50.0000","0.0000","0.0000","0.0000","0.0000","50.0000","0.0000","0.0000","0.0000","0.0000","797.3300","919.8400","1028.9600","0.0000","1028.9600","688.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001006","DALLAS COUNTY REPUBLICAN PARTY CENTRAL COMMITTEE","October Quarterly Report","2013","Full Disclosure","4153.4800","0.0000","0.0000","0.0000","0.0000","0.0000","4153.4800","2388.0800","0.0000","0.0000","0.0000","0.0000","2388.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2933.0100","0.0000","0.0000","0.0000","0.0000","2933.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000386","LABORERS LOCAL NO 829 VOLUNTARY POLITICAL FUND","October Quarterly Report","2013","Full Disclosure","381.0000","65.0000","0.0000","0.0000","65.0000","0.0000","446.0000","1500.0000","0.0000","0.0000","0.0000","0.0000","1500.0000","1350.0000","0.0000","0.0000","0.0000","0.0000","1350.0000","0.0000","0.0000","0.0000","0.0000","127.5300","65.0000","0.0000","0.0000","0.0000","192.5300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000836","CENTRAL BANCOMPANY-PAC","October Quarterly Report","2013","Full Disclosure","41400.0000","0.0000","0.0000","0.0000","0.0000","0.0000","41400.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","18500.0000","1700.0000","0.0000","0.0000","1700.0000","20200.0000","0.0000","0.0000","0.0000","0.0000","26042.8100","0.0000","1700.0000","0.0000","1700.0000","24342.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000070","0004TH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE","October Quarterly Report","2013","Full Disclosure","50.0000","50.0000","0.0000","0.0000","50.0000","0.0000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1085.4300","50.0000","0.0000","0.0000","0.0000","1135.4300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121469","QUALITY PLATTE COUNTY R-III SCHOOLS","October Quarterly Report","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1246.9200","0.0000","0.0000","0.0000","0.0000","1246.9200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000710","LOCAL UNION 53 IBEW VOLUNTARY POLITICAL FUND","October Quarterly Report","2013","Full Disclosure","12000.0000","12000.0000","0.0000","0.0000","12000.0000","0.0000","24000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16450.0000","8350.0000","0.0000","0.0000","8350.0000","24800.0000","0.0000","0.0000","0.0000","0.0000","4992.8400","12000.0000","8350.0000","0.0000","8350.0000","8642.8400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031263","CITIZENS FOR REFORM","October Quarterly Report","2013","Full Disclosure","2500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091081","MISSOURIANS AGAINST HIGHER UTILITY RATES","AMENDED July Quarterly Report","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","44.0000","0.0000","0.0000","44.0000","44.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5515.3800","0.0000","44.0000","0.0000","44.0000","5471.3800","9928.7800","0.0000","0.0000","0.0000","0.0000","0.0000","9928.7800"
"C091081","MISSOURIANS AGAINST HIGHER UTILITY RATES","October Quarterly Report","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","44.0000","800.0000","0.0000","0.0000","800.0000","844.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5471.3800","0.0000","800.0000","0.0000","800.0000","4671.3800","9928.7800","0.0000","0.0000","0.0000","0.0000","0.0000","9928.7800"
"C000593","PIPEFITTERS ASSOC LOCAL UNION # 533","October Quarterly Report","2013","Full Disclosure","0.0000","47311.0500","0.0000","122.0900","47433.1400","0.0000","47433.1400","0.0000","124.5800","0.0000","0.0000","124.5800","124.5800","0.0000","4975.0000","0.0000","0.0000","4975.0000","4975.0000","0.0000","0.0000","0.0000","0.0000","467964.5100","47433.1400","5099.5800","0.0000","5099.5800","510298.0700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111103","BELIEVE IN STEVE LYNCH COMMITTEE","October Quarterly Report","2013","Full Disclosure","31865.0000","2500.0000","0.0000","0.0000","2500.0000","0.0000","34365.0000","25965.4900","75.0000","0.0000","0.0000","75.0000","26040.4900","250.0000","0.0000","0.0000","0.0000","0.0000","250.0000","0.0000","0.0000","0.0000","0.0000","1249.5100","2500.0000","75.0000","0.0000","75.0000","3674.5100","17000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17000.0000"
"C000709","MOAIFA PAC","October Quarterly Report","2013","Full Disclosure","16645.9500","6642.0000","0.0000","0.0000","6642.0000","0.0000","23287.9500","325.0000","60.0000","0.0000","0.0000","60.0000","385.0000","14500.0000","2400.0000","0.0000","0.0000","2400.0000","16900.0000","0.0000","0.0000","0.0000","0.0000","6724.7500","6642.0000","2460.0000","0.0000","2460.0000","10906.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000955","MONROE COUNTY DEMOCRATIC CENTRAL COMMITTEE","October Quarterly Report","2013","Full Disclosure","0.0000","678.0000","0.0000","0.0000","678.0000","0.0000","678.0000","0.0000","228.8700","0.0000","0.0000","228.8700","228.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","450.0000","678.0000","228.8700","0.0000","228.8700","899.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101057","CITIZENS FOR GARY CROSS","October Quarterly Report","2013","Full Disclosure","8350.0000","15110.0000","0.0000","0.0000","16596.4600","1486.4600","24946.4600","924.9700","4776.0400","0.0000","0.0000","4776.0400","5701.0100","0.0000","1600.0000","0.0000","0.0000","1600.0000","1600.0000","0.0000","0.0000","0.0000","0.0000","11504.3600","15110.0000","6376.0400","0.0000","6376.0400","20238.3200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
